当前价-0,成交总量-1,成交总额-2,持仓量-3,昨结算-4,成交笔数-5,市盈率1-6,开盘价-8,最高价-9,时间戳-G,最低价-a,今结算-b,前收盘-c,多档委买价-d,多档委买量-e,多档委卖价-f,多档委卖量-g,,
8.72,631910,552938197,0,0,0,6.71,8.85,8.9, 2018-07-16 14:37:33,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1812, 15091, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12173, 1762, 2633, 2158, 2394",63191000,8.750268187
8.71,631922,552948656,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:36,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1832, 15672, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12166, 1762, 2633, 2158, 2394",63192200,8.750267533
8.72,631933,552958247,0,0,0,6.71,8.85,8.9, 2018-07-16 14:37:39,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1833, 15672, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12247, 1762, 2633, 2158, 2394",63193300,8.75026699
8.72,632044,553055028,0,0,0,6.71,8.85,8.9, 2018-07-16 14:37:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1906, 15672, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12149, 1753, 2633, 2158, 2394",63204400,8.750261501
8.71,632046,553056770,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:45,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1890, 15672, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12149, 1653, 2633, 2158, 2394",63204600,8.750261373
8.71,632132,553131701,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:48,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1867, 15672, 12284, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12124, 1653, 2633, 2158, 2394",63213200,8.750256291
8.71,632245,553230227,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:51,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1857, 15672, 12286, 8379, 4160"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12021, 1653, 2633, 2158, 2394",63224500,8.750250726
8.71,632429,553390493,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:54,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1687, 15672, 12286, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12019, 1653, 2633, 2158, 2394",63242900,8.750239047
8.71,632440,553400074,0,0,0,6.7,8.85,8.9, 2018-07-16 14:37:57,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1684, 15691, 12286, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12020, 1653, 2633, 2158, 2394",63244000,8.750238347
8.71,632476,553431445,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:00,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1693, 15691, 12286, 8376, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12005, 1653, 2633, 2158, 2394",63247600,8.750236294
8.71,632487,553441034,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:03,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1694, 15691, 12279, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11997, 1653, 2633, 2158, 2394",63248700,8.75023572
8.72,632505,553456728,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:06,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1694, 15673, 12269, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11981, 1653, 2633, 2158, 2394",63250500,8.750234828
8.71,632506,553457599,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:09,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1733, 15675, 12249, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11981, 1653, 2633, 2158, 2394",63250600,8.750234765
8.71,632519,553468922,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:12,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1717, 15585, 12249, 8379, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11982, 1653, 2633, 2158, 2394",63251900,8.750233938
8.72,632535,553482872,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:15,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1723, 15585, 12249, 8389, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11969, 1653, 2633, 2158, 2394",63253500,8.750233141
8.72,632535,553482872,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:18,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1868, 15638, 12253, 8389, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11971, 1653, 2633, 2158, 2394",63253500,8.750233141
8.72,632753,553672755,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:21,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1794, 15638, 12253, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12266, 1653, 2633, 2158, 2394",63275300,8.750219359
8.71,632755,553674497,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:24,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1826, 15638, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12269, 1653, 2643, 2158, 2394",63275500,8.750219232
8.72,632771,553688439,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:27,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1895, 15738, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12263, 1653, 2643, 2158, 2394",63277100,8.75021831
8.72,632919,553817357,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:30,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1837, 15738, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12253, 1653, 2643, 2158, 2394",63291900,8.750209063
8.71,632924,553821714,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:33,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1864, 15738, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12102, 1655, 2643, 2158, 2394",63292400,8.750208777
8.72,632969,553860952,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:36,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1874, 15738, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12059, 1655, 2643, 2158, 2394",63296900,8.750206598
8.71,633002,553889707,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:39,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1934, 15731, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12055, 1655, 2643, 2158, 2394",63300200,8.750204691
8.71,633030,553914095,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2213, 15742, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12058, 1655, 2643, 2144, 2394",63303000,8.750202913
8.72,633063,553942867,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:45,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2798, 15693, 12288, 8387, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 12029, 1655, 2643, 2144, 2394",63306300,8.750201275
8.71,633376,554215738,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:48,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2736, 15744, 12288, 8361, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11772, 1655, 2643, 2144, 2394",63337600,8.750185324
8.71,633379,554218351,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:51,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2748, 15756, 12288, 8361, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11803, 1655, 2793, 2144, 2394",63337900,8.750185134
8.72,633417,554251475,0,0,0,6.71,8.85,8.9, 2018-07-16 14:38:54,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2947, 15756, 12288, 8361, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11777, 1655, 2793, 2144, 2394",63341700,8.750183134
8.71,633427,554260185,0,0,0,6.7,8.85,8.9, 2018-07-16 14:38:57,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2977, 15764, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11777, 1655, 2793, 2144, 2394",63342700,8.750182499
8.72,633611,554420454,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:00,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2813, 15780, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11772, 1655, 2793, 2144, 2394",63361100,8.750170909
8.71,633619,554427427,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:03,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2813, 16022, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11767, 1680, 2793, 2144, 2394",63361900,8.750170481
8.72,633655,554458815,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:06,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 2817, 16021, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11735, 1680, 2793, 2144, 2394",63365500,8.750168704
8.71,633657,554460558,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:09,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4265, 16021, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11734, 1680, 2793, 2144, 2394",63365700,8.750168593
8.71,633669,554471010,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:12,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4295, 16021, 12288, 8356, 4170"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11736, 1711, 2793, 2144, 2377",63366900,8.750167832
8.71,633739,554532047,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:15,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4292, 16021, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11669, 1711, 2776, 2144, 2377",63373900,8.750164453
8.71,633910,554681008,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:18,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4246, 16021, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11649, 1711, 2776, 2144, 2377",63391000,8.750153934
8.72,633914,554684496,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:21,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4210, 16021, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11645, 1711, 2776, 2144, 2377",63391400,8.750153743
8.71,634014,554771694,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:24,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4212, 16030, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11547, 1711, 2776, 2184, 2377",63401400,8.750148956
8.71,634024,554780404,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:27,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4202, 16008, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11568, 1711, 2776, 2184, 2377",63402400,8.750148322
8.71,634027,554783017,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:30,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4199, 16000, 12288, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11595, 1711, 2776, 2184, 2377",63402700,8.750148132
8.71,634031,554786501,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:33,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4200, 16053, 12300, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11595, 1711, 2776, 2184, 2377",63403100,8.750147879
8.72,634045,554798707,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:36,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4207, 16067, 12290, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11583, 1711, 2776, 2184, 2377",63404500,8.750147182
8.71,634058,554810042,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:39,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4246, 16098, 12294, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11572, 1711, 2776, 2184, 2377",63405800,8.750146548
8.72,634074,554823983,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4209, 16104, 12294, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11569, 1728, 2776, 2184, 2377",63407400,8.750145614
8.71,634077,554826596,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:45,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4228, 16104, 12295, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11569, 1728, 2776, 2174, 2377",63407700,8.750145424
8.72,634092,554839676,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:48,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4264, 16112, 12295, 8374, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11558, 1728, 2776, 2191, 2377",63409200,8.750144711
8.71,634094,554841418,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:51,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4262, 16113, 12316, 8375, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11614, 1728, 2776, 2191, 2377",63409400,8.750144584
8.72,634107,554852742,0,0,0,6.71,8.85,8.9, 2018-07-16 14:39:54,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4422, 16113, 12316, 8375, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11613, 1728, 2776, 2191, 2377",63410700,8.750143777
8.71,634128,554871039,0,0,0,6.7,8.85,8.9, 2018-07-16 14:39:57,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4407, 15994, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11610, 1728, 2776, 2191, 2377",63412800,8.750142542
8.72,634622,555301407,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:00,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4133, 15994, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11516, 1728, 2776, 2191, 2377",63462200,8.750112776
8.71,634643,555319711,0,0,0,6.7,8.85,8.9, 2018-07-16 14:40:03,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4132, 15994, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11503, 1740, 2626, 2191, 2377",63464300,8.750111653
8.72,634653,555328431,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:06,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4152, 15834, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11493, 1740, 2626, 2191, 2377",63465300,8.750111179
8.72,635056,555679845,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:09,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4290, 15842, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11092, 1740, 2626, 2191, 2377",63505600,8.750092039
8.71,635071,555692910,0,0,0,6.7,8.85,8.9, 2018-07-16 14:40:12,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4164, 15842, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 11092, 1740, 2626, 2191, 2377",63507100,8.750091092
8.72,635101,555719068,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:15,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4111, 15854, 12316, 8370, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 10765, 1740, 2626, 2191, 2377",63510100,8.750089639
8.72,635154,555765284,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:18,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4111, 15854, 12292, 8340, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 10712, 1740, 2626, 2191, 2377",63515400,8.750087128
8.71,635169,555778361,0,0,0,6.7,8.85,8.9, 2018-07-16 14:40:21,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4249, 15838, 12292, 8340, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 10700, 1740, 2626, 2191, 2377",63516900,8.750086371
8.72,635189,555795799,0,0,0,6.71,8.85,8.9, 2018-07-16 14:40:24,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4455, 15847, 12292, 8340, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 10682, 1740, 2626, 2191, 2377",63518900,8.750085392
8.71,635199,555804509,0,0,0,6.7,8.85,8.9, 2018-07-16 14:40:27,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 4455, 15847, 12292, 8340, 4171"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 10682, 1740, 2626, 2191, 2377",63519900,8.750084761
